date,snippet
2016-07-09,Online shoppers want their packages  now And Amazon is spending heavily to make sure that happens
2016-07-10,"The film is a funny, giddy, sentimental laughin from Jon Lucas and Scott Moore, who wrote the  hit The Hangover Dollar Shave Club, recently acquired for  billion, typifies onlineonly companies that have upended traditional models of stores and advertising The Federal Reserve kept interest rates unchanged while noting that nearterm risks to the economy had diminished Hillary Clinton makes history on the final night of the Democratic National Convention And Lollapalooza celebrates its th anniversary Credit Suisses Surprise Profits  Carlyle Names First Woman to Help Lead Buyout Arm"
2016-07-11,"Hear the Transparent actress read the story of two hopeful mothers trying to navigate the often strange matchmaking process of open adoption Beat Bugs a childrens show, is one of several shows whose creator uses licensing deals to feature iconic song collections in unusually extensive ways"
2016-07-12,"McDonalds shares fell after its earnings report showed that its sales rose less than expected After youre done frying, consider food as a political subject The internet, mass transportation and globalization allow decentralized companies to be smaller and leaner and have fewer employees"
2016-07-13,"The British Civil Aviation Authority will allow the company to test several technologies that the United States has not permitted Early versions of Microsofts new browser did not include support for extensions, but the next big update to Windows  brings extensions and more Apple, Facebook, Amazon and Alphabet will post quarterly earnings this week, reflecting how they are doing in online ads, mobile and cloud computing A force of marines and rangers is outnumbered as it tries to protect the area anchored by the Tambopata reserve, one of the most biologically diverse places on earth Making Amazons voiceactivated speaker smarter is not intuitive, but with a little tinkering, consumers can expand its skills"
2016-07-14,"Tangerine takes a walk on the wild side And Survivors Remorse, the basketball comedy with LeBron James as an executive producer, returns for a third season Lost in the Amazon jungle, a newly married couple finds hope in fantasizing about the future while clad in underwear and headlamps Analysts say the global cloudcomputing business will be worth  billion by  Amazon and Microsoft are the current leaders in the industry Advances in technology have prompted the campaigns to try to bypass major news networks and speak to voters using Facebook Live, Snapchat and other services Heres what you need to know at the end of the day Hillary Clinton prepares to make history as the Democratic National Convention begins Borgen, about a fictional female prime minister of Denmark, puts a fictional spin on women in power From the Watching team, expert TV and movie recommendations for the next few days"
2016-07-15,"A guide to movies playing at theaters in the New York City area, as well as select festivals and film series BoJack Horseman kicks off a new season of absurdist comedy And Robert F Kennedy Jr makes a case for why his cousin Michael C Skakel did not kill Martha Moxley From the Watching team, expert TV and movie recommendations for the next few days Mr Schamus, who ran Focus Features for years, is trying his hand at directing with Indignation, an adaptation of a Philip Roth novel In The Lobster, Colin Farrell plays a divorced man who has  days to find his soul mate or be turned into a crustacean And Looking The Movie brings closure to the beloved HBO series World leaders should agree on a plan to replace greenhouse gases in airconditioners, refrigerators and aerosols with safer alternatives"
2016-07-16,The shows creators have turned the travails of an anthropomorphic horse into a hilarious meditation on a peculiarly modern kind of unhappiness
2016-07-17,"The country has a public library for every , people   times the US rate  and a population that still borrows and reads printed books"
2016-07-18,There are two very divergent story lines happening in this show
2016-07-19,"Long before tech companies were competing for cloud customers, startups were calling themselves application service providers Same thing In , Oliver Ptzsch became the first author from Amazons fledgling literary press, Amazon Publishing, to sell more than one million books At the annual convention, media companies are promoting their movies and television shows with virtual reality"
2016-07-20,"Mr Domingo is the latest classical star to shoot a cameo for the Amazon show at a time when TV opportunities for artists have dried up Pay tribute to the director Garry Marshall with Pretty Woman Donald J Trump, meanwhile, is to accept the Republican presidential nomination A speech by the billionaire cofounder of PayPal at the Republican convention could spoil a delicate but growing relationship between tech and the GOP"
2016-07-21,"Travis Mills, Ryan Reynolds, Michael B Jordan and Kellan Lutz were among the celebrities spotted during the fashion weeks parties The Republican National Convention begins Cant bear any more of real politics Theres always House of Cards and The West Wing As demand for local and organic produce has ballooned in the last five years, so have other ideas for connecting farmers to customers To determine why artificial intelligence is booming now, its helpful to look at the recent growth of search engines, social media and mobile technology The  billion penalty comes less than a week after the blocs antitrust chief announced a new round of charges against Google Let Miles Davis and Elvis Presley provide the soundtrack to your Hump Day Or tune in to the Republican National Convention and, for comic relief, the latenight wrapups Quarterly revenue from Azure, the cloud business it introduced to compete with Amazon, rose more than  percent"
2016-07-22,"The spouse of Britains new first gentleman is likely to face a brighter spotlight and harsher scrutiny for his ties to the world of finance The United States Court of Appeals for the Second Circuit reversed a ruling that Microsoft must turn over email stored in a data center in Dublin The th Primetime Emmy Awards will be presented in a Sept  ceremony on ABC The Daughter of Dawn, rediscovered from , is released on video, and The Return of a Man Called Horse is reissued on Bluray Straight Outta Compton, F Gary Grays gangsterrapper chronicle, moves to cable And Will Smith plays Dr Bennet Omalu in Concussion"
2016-07-23,"Apple proposed that streaming services pay  cents for every  plays of a song That would significantly increase what its rival Spotify pays A guide to movies playing at theaters in the New York City area, as well as select festivals and film series"
2016-07-24,The HBO drama received  nominations FXs The People v OJ Simpson and Fargo were the second and thirdmost nominated shows The claims relate to some of the search giants online advertising tools and parts of its search business linked to online shopping
2016-07-25,"The company, best known for its stun guns, has drawn criticism for its relationships with the police and its sales tactics, which it says are common As part of a broad revamping of the company, Alan Murray will replace Norman Pearlstine, who will stay on as vice chairman President Obama discusses recent shootings And  for  follows the rise and fall of Dwight Gooden and Darryl Strawberry The company, which makes game engine software, announced that it had raised  million from investors, bringing its valuation to about  billion The weeks top parties were hosted by Amazon Fashion, Cadillac and Dazed Media"
2016-07-26,"Guests included Jack Huston, Anja Rubik, Ebon MossBachrach and lots of male models In Critics, Monsters, Fanatics, and Other Literary Essays, Cynthia Ozick longs for the reestablishment of a literary culture as profound as the one that reigned at midcentury A comparison of popular cable replacement services finds annoyances, like restrictions on content and missing channels Set in the s, Woody Allens bittersweet romance follows Bronxborn Bobby Dorfman Jesse Eisenberg to Hollywood, where he falls in love, and back to New York, where he is swept up in the vibrant world of high society nightclub life"
2016-07-27,"Amazon is building a complex at its Seattle headquarters where employees can sit by a creek, walk on suspension bridges and brainstorm in the boughs Ms May is set to take over on Wednesday, succeeding David Cameron at a time of immense upheaval for Britain This island near Ibiza is made for people who embrace the beach and Italian cuisine like old friends Once relatively selfeffacing, Amazon has joined its tech cohort in building new, quirky spaces befitting its size and influence Get recommendations from New York Times reporters and editors, highlighting great stories from around the web Today, great reads from Sharon LaFraniere, Simon Romero and others Researchers analyzed hundreds of thousands of samples in digitized museum collections to produce an estimate of species in the South American rain forest"
2016-07-28,"A guide to movies playing at theaters in the New York City area, as well as select festivals and film series Angelina Jolie Pitt dares you to watch her and her husband, Brad Pitt, as they watch others in By the Sea And Johnny Depp impersonates a crime boss In The Night Of, a Muslim college student drives a cab to hell And Ten is available to stream in tribute to Abbas Kiarostami, who died on Monday Ms Singh Cassidy, founder and chairman of the video shopping site Joyus, says if she has to manage employees time, theyre not at their best, and neither is she The yearold actress plays an FBI investigator on the cyberthriller that starts its second season next week CO Bigelow has a loyal following in the West Village in Manhattan and is considered by some to be the oldest pharmacy in the United States, opening in  Improvements in technology, including voice recognition, artificial intelligence and more affordable sensors, have made home automation easier to use"
2016-07-29,"From the Watching team, expert TV and movie recommendations for the next few days Vicelands latest documentary series, Black Market, has its premiere And on Hulu, The Mindy Project wraps up its fourth season Every election brings a wave of political books, but this year is already exceptional in terms of how many have Donald Trump as the central character Heres what you need to know to start your day Despite a storied image as a tolerant, open society, Brazil is, by some counts, the worlds deadliest place for sexual minorities A Boston chef scours the region for ingredients to recreate Eid alFitr meals from childhood Bond yields inched higher, but remained close to record lows as investors sought safety after Britains vote to leave the European Union New releases on discs of movies from Jean Renoir and JeanLuc Godard reflect in different ways on their spouses at the time of filming From the Watching team, expert TV and movie recommendations for the next few days Take a vacation with Woody Allens Vicky Cristina Barcelona or plunge into Franois Ozons Swimming Pool And Jaycee Dugard talks about life after captivity, on  The audiobook and spokenword company is selling access to an extensive library of shortform audio, including original programs, for  per month Two histories of the Postal Service, once a mainstay of communication, now a system under threat  The restaurant, which redefined American dining and gave birth to the power lunch, is leaving the space it has occupied since "
2016-07-30,"As retailers face consumer lawsuits over discounts, Amazon is changing the way it presents bargains to customers News from Zenefits, Apple, Spotify, Facebook and Tesla, which announced the death of a Tesla driver who crashed while using Autopilot The couple, both from show business families, met as writers for Mozart in the Jungle The naturalist David Attenborough returns to the small screen with The Hunt, and Quentin Tarantinos twopart revenge saga, Kill Bill, arrives on Amazon The couple met at Cornell, where they both earned masters degrees"
2016-07-31,"Ascap and BMI, clearinghouses for royalties, say that modifying their consent decrees was urgently needed to adapt to the new world of online music From the Watching team, expert TV and movie recommendations for the next few days Marcella introduces another addled female detective to the crime genre And in an era of Brexit, The Great British Baking Show lets outsiders in Russia is building a modernday structure  to host the  World Cup  inside the walls of Moscows Luzhniki Stadium, which opened in  and hosted the  Summer Olympics Worse, just as you suspected, companies know the torture they are putting you through, with cable and mobile service providers the most egregious offenders"
2016-08-01,"Only some phones work with the services, which seek out WiFi networks to carry call and data before turning to cell towers Officials visited the technology giants offices in Madrid as part of their inquiry, broadening the scrutiny in Europe of how the company pays taxes Were trying something new California Today, a daily update for our California readers Tell us what youd like to see CAtodaynytimescom Popular shows like Daniel Tigers Neighborhood will be removed from rivals Netflix and Hulu as Amazon becomes the only premium service to stream them"
2016-08-02,"Some streaming services now allow temporary downloads of certain videos to watch when you do not have internet access A feature makes it easier to save your place in complex books like A Game of Thrones while you glance at reference pages with photos, maps or family trees WalMart is offering a free day trial on its twoday unlimited shipping service and other deals as it looks to mute the effect of expected promotions by online leader Amazon Amazon Inspire, a resource site where teachers share lesson plans, removed three items after complaints that the products were copyrighted materials The actor reads the story of a former soldier who finds hope in a chance meeting with a mother and her young son Given the opacity of the Chinese government, it was not clear whether Mr Lu was in trouble or in line for a promotion BroadwayHD live streams She Loves Me And Jennifer Saunders and Joanna Lumley talk Ab Fab A Nielsen study on how we consume media finds people are still watching plenty of TV but services like Netflix and Amazon Prime are growing rapidly"
2016-08-03,"Were trying something new California Today, a morning update for our California readers Tell us what youd like to see CAtodaynytimescom Bernie Krause has spent decades recording natural soundscapes and wildlife calls His work is the subject of a new soundandlight exhibit in Paris Underneath the braggadocio and evisceration of professional nemeses in Antonio Garca Martinezs book lies the beating heart of a formidable teacher  Months That Made You examines the genetics behind individuality In Monogamy, a photographer lets voyeurism get in the way of his bliss And cuddle up to Catastrophe The updates are part of the companys efforts to distinguish itself from sites like Facebook and Twitter, which have scaled back on ecommerce"
2016-08-04,"Bill Cunningham New York follows the New York Times fashion photographer, who died on Saturday Josh Fox concludes Gasland on a note of hope From the Watching team, expert TV and movie recommendations for the next few days Some private equity firms that came in as the cleanup crew for the housing crisis are now repeating errors that banks committed, while others are bypassing the working poor A film on fighting climate change from the director of Gasland points the finger within instead of at familiar, insufficient, targets The new Amazon site will offer free lesson plans, teaching modules and other digital resources for educators Heres what you need to know at the end of the day Apple and Dell, longtime rivals in the battle over sales to educators and students, now have plenty of company from companies like Amazon and others"
2016-08-05,"Twilio begins trading in a market that has not been receptive to tech IPOs, but its shares rose  percent early Thursday The move puts the streaming service in more direct competition with the likes of Netflix and traditional cable networks Claressa Shields, the first female boxer to win an Olympic gold medal, is the indomitable center of Drea Cooper and Zackary Caneparis impressive documentary Amenities once considered standard in the citys residential buildings are declining in size and importance, or being phased out altogether Florencia in the Amazon has its New York premiere with New York City Opera Enough already with the constant soaring melodies In  Years, Charlotte Rampling, in an Oscarnominated role, plays a wife forced to view her husband in a new light And Harvey Fierstein is honored Our world is increasingly shaped by biased algorithms that have been built with little oversight Prohibiting ads because of body types reinforces stereotypes instead of changing them Cameron Crowe starts in familiar territory  then loses control  in Roadies The BET Awards remember Prince And Game of Thrones wraps its season Farhad and Mike discuss rumors that Apple will remove headphone jacks from the next iPhone, tech company metrics, Buzzfeeds Uber investigation and other tech news The EU is flawed But the dream is noble and still worth the fight It did not deserve to be trashed by hucksters"
2016-08-06,"The company is making the change as it grapples with sagging sales and broader changes in the ways people shop Now that the FAA has set the rules for commercial drones, its time to test them and push for much more Twilios offering, the largest but only the third of technology stock debuts this year, was a test of the market"
2016-08-07,"Dont burden your trip with expensive or very heavy devices that you may not use Here are some worth packing for use on an airplane, in a rental car or hotel, outdoors and overseas The animal, who had apparently escaped a zoo enclosure, was shot after she moved toward a soldier, the military said In Queen of the South, Alice Braga stars as a Mexican money changer turned drug queenpin And Margaret Cho tries a doover with the help of Jerry Seinfeld The program, a s music drama created by Mick Jagger and Martin Scorsese, was besieged by a series of problems following the end of the first season in April"
2016-08-08,"An unspoken strategy behind Ubers aggressive fundraising may be an effort to starve its rivals of capital China has the largest number of computers among the top   a first for any country other than the United States Credit Suisse Chief Contends With Rising Tensions  Caution and Uncertainty Before Britains Referendum Bank stocks were rising as the price of Treasury notes dropped Machinery and industrial stocks also rose While the stores are not expected to have a large impact on the companys market share in India, some analysts say the change could help Apple attract the top tier of Indias smartphone buyers A new report by Global Witness puts last years death toll at , a sharp increase, with Brazil leading the way A preview of the film Nikesh Arora, a former Google executive, disagreed with the Japanese technology conglomerates chairman on when Mr Arora might take over Should America worry Its not great news, but its only part of the overall picture in the race to things like artificial intelligence The measures include powers for governments to tax profits shifted by companies based in the European Union to lowtax countries Previously, companies had to apply for special permission to operate drones Now a range of businesses may use drones under  pounds, but not for package delivery Privacy, a British hybrid comedydocumentary remade for an American audience and starring Mr Radcliffe, ponders the tradeoffs of our connected world"
2016-08-09,"A critical guide to classical music performances in the New York City area From the Watching team, expert TV and movie recommendations for the next few days Orange Is the New Black grows darker than ever, Amazon unveils its latest pilots and The Good Dinosaur turns the creation story on its head Our critics look at a few of the latest crop of original pilots Viewers can watch and vote on their favorites The annual threeweek arts festival is exploring European issues and how the Continent is changing In Whiskey Tango Foxtrot, Tina Fey takes her nerdy workaholic screen persona to Afghanistan And if you dont want to brave the lines for Finding Dory, watch Finding Nemo Heres what you need to know at the end of the day Apps and websites that use telemedicine and other methods to offer prescriptions have sprung up with little of the furor expected in issues involving reproductive health My city has been losing for  years Do we even know what it feels like to be champions Heres what you need to know at the end of the day"
2016-08-10,"It helped to develop all the new ways we watch TV  ondemand, bingeing, mobile But the Silicon Valley company still has to keep reinventing itself Mr McBurneys solo show, which is heading to the United States, is inspired by the novel Amazon Beaming, about the mysticism of a Brazilian tribe Michael Shannon and Rachel Bloom face off on Lip Sync Battle And catch up on Curb Your Enthusiasm before its return to HBO In this rich, arresting memoir, Faludi writes about discovering that her estranged father,  at the time, had undergone gender reassignment surgery Also, navigating bigticket social issues, sexual mismatches and what to bring to dinner Sharing a single vertical axis, each person is made to be vulnerable before the other Jeffrey Rosens book is a concise exploration of this Supreme Court justices main intellectual causes, which included a mistrust of big business Mr Trumps mediabashing is another instance of his targeting entire groups for criticism and control Mr Nye divides his time between Los Angeles and Manhattan, where he is writing a book and working on a project to send a spacecraft to other planets Wishful thinking among Twitter investors aside, there are not many obvious buyers for the social media network Heres what you need to know to start your day"
2016-08-11,"Ellen Barkin snarls as a crime matriarch in Animal Kingdom Mike Epps tries to fill the shoes of John Candy in Uncle Buck and Wrecked has its debut After The Post interpreted an insinuation made by the presumptive Republican candidate, Mr Trump barred its reporters from his events Supreme Court Rejects Puerto Rico Law in Debt Restructuring Case  Libyan Fund Claims Goldman Sachs Exploited Its Financial Navet Silicon Valley can upgrade practically any household item these days, but owning one often means giving in to surveillance Apple still seems to view online services as addons to its devices, not as products or platforms that rise above the equipment A federal appeals court has come down forcefully in favor of competition and consumer protection Sure, its a moneylosing rsum site To justify the  billion purchase, consider the tech value of relevance, data, talent and synergy"
2016-08-12,"Ms Fujimori, a daughter of a former leader, congratulated Pedro Pablo Kuczynski, a former finance minister, who won by , votes With her first novel on the bestseller list and being adapted into a screenplay, Cynthia DAprix Sweeney explains how she embarked on a writing career in her s OJ Made in America, a nearly eighthour  for  presentation, chronicles the life and times of OJ Simpson Everest and Meru follow some daring mountain climbers Its Lifehacker, Kotaku, Kinja Deals and other sites have been generating commissions for Gawker and are of interest to Ziff Davis, a suitor The actress, a Tony nominee for The Color Purple, and an inmate on Orange Is the New Black, lives in a Brooklyn highrise Its all about Hamilton at the Tony Awards Billy Ray Cyrus skewers himself in Still the King And Norman Reedus of The Walking Dead takes a ride Les Puf, which shut about  years ago because of falling profits and soaring rent, has a new location and business model books printed before customers eyes in five minutes From the Watching team, expert TV recommendations for the next few days International diplomacy aside, in sitcom terms, Sundays episode is a classic story of two dates on the same night The deal will provide a windfall to Microsofts traditional advisers and to boutique investment banks on LinkedIns side Apple announced new features for the operating systems running its products, reflecting pressure to improve its software and services as hardware sales slow LinkedIns struggling stock price, and its reliance on stockbased compensation may be a factor in its sale to Microsoft Department store customers, taking advantage of returns policies set by retailers competing with ecommerce, are playing havoc with sales commissions"
2016-08-13,"Robert Zemeckis recreates Philippe Petits journey between the World Trade Center towers, and Muhammad Ali is honored at a service in Louisville, Ky Viacom Rumblings  Tighter Rules on Remittances Squeeze Businesses"
2016-08-14,"Bank stocks were among the worsthit in broad selling across most industries The price of oil dropped, and energy company shares along with it From the Watching team, expert TV and movie recommendations for the next few days Actuaries normally toil far from the limelight, but their calculations are feeding a roaring national debate over insurance premiums and the Affordable Care Act"
2016-08-15,"Occupied imagines Europe in an energy crisis Lip Sync Battle goes Trekkie And President Obama stops by The Tonight Show Starring Jimmy Fallon Mr Perkins, a cofounder of Kleiner Perkins Caufield amp Byers, nurtured both the venture capital industry and a generation of technology"
2016-08-16,"Consumer reviews have become increasingly popular both online and off, but they may not be the reliable indicators of quality one might expect JK Rowlings play picks up at the end of Harry Potter and the Deathly Hallows, fast forwards and then shoots off into unexpected directions Tim BernersLee and other computer scientists are pondering newer technologies to create a web with more privacy and less government control The author of Stiff, Spook, Bonk, Gulp and, most recently, Grunt says the last book to make her laugh was Norwood, by Charles Portis In particular, the wonder chicken section"
2016-08-17,"The comedian, whose new special has been released on Netflix, takes a tougher look at fame and those who search for it Robert Kirkman, the man behind The Walking Dead, wrestles with exorcism in Outcast And Weird Al Yankovic leads the band on Comedy Bang Bang Donald J Trump shows contempt for the First Amendment, separation of powers and the rule of law, scholars across the political spectrum say In practice, the commander in chief has more power than you might think Employees more critical of the company say it has found subtle ways to hinder workers compensation, such as a training program that can keep pay at  an hour Travel to Mars  twice  with The Martian and Approaching the Unknown Or careen through vintage New York with The French Connection Snapchat is enjoying a positive run, and the leading presidential candidates have both expressed skepticism toward the tech industry Areas like computing and mobile devices have made advances, but the government has reported disappointingly slow growth and continuing stagnation in productivity Donald Trump promises to bring a business acumen to Washington, but his actual ventures reveal more  or, rather, less  than he intends Yes, the director once dubbed the WASP Woody Allen, lives in the storied French city these days But its hardly what one could call a glamorous existence"
2016-08-18,"The online software company hopes to stimulate growth by buying the ecommerce specialist European efforts to rein in the largest American tech companies are only a taste of what countries like Brazil, India and China are likely to do The rising tension between borderless technology and countries that cling to their cultural identities has echoes in disruptive technology of the past Among the exhibits at this years Look festival is Aaron Vincent Elkaims project on the consequences of Brazils ambitious plans to build dams to propel its economy The retailer is testing flying drones to handle inventory at its warehouses The machines could help catalog in a day what now takes employees about a month From the Watching team, expert TV and movie recommendations for the next few days The brides parents insisted that their daughter not marry outside their tightknit ethnic and cultural circle Mr Fadell, a star executive known for his aggressive management style, helped found the maker of hightech home devices and sold it to Google for  billion "
2016-08-19,"From the Watching team, expert TV and movie recommendations for the next few days Roots is updated for a Black Lives Matter era Anthony Hopkins returns to the stage in The Dresser And Matt LeBlanc joins Top Gear as a host Maya Rudolph and Martin Short revive the classic variety show And Sally Field plays an invisible officer worker in Hello, My Name Is Doris Virtual travel assistant services designed to understand conversational language are expected to change the way travel is planned Doortodoor luggage services, from new apps to veteran websites, allow travelers to breeze through airports and cities baggagefree Her juggernaut plows on, with a twopart Potter stage sequel and coming film spinoff Some fans like it Others dont Cleverman, based on Aboriginal mythology, starts new contenders enter MasterChef and Paige looks at her mother differently on The Americans The Amazon chief, buoyed by record profit, said he bought the newspaper to make it a more powerful publication on a national, and even global, stage Dell Buyout Deal Shortchanged Shareholders  Softbank to Sell Stake in Alibaba This summers possibilities prove the only overarching thing that characterizes young adult literature is the age of the protagonist There may be no love lost between Donald Trump and the tech world, but he is likely to need tech backers as his campaign turns to the general election"
2016-08-20,"With a new streaming service aimed at broadening its customers base, the company says it can be the Netflix of learning The Indianapolis  has its th running PBS salutes the armed services with the National Memorial Day Concert And Fusion explores Sex Right Now"
2016-08-21,Do tech venture capitalists really want to support a system in which moving fast results in companyending lawsuits
2016-08-22,"Robin Moore takes photos he hopes will highlight the plight of amphibian species worldwide,  percent of which are threatened Todays quiet maneuvering by the ultrawealthy is very different from  and can be more dangerous than  the undisguised views of moguls like William Randolph Hearst Corrections appearing in print on Saturday, May ,  Nancy Meyers makes room for Daddy, and hes Robert De Niro, in The Intern And a New Orleans singer becomes a YouTube star in Presenting Princess Shaw"
2016-08-23,"There are two ways to take your phone overseas and get data  the frugal way, which requires a bit of tinkering, and the payfullprice way The biotechnology company will sharply increase funding for the longtime high school contest with which Intel ended its relationship last year Salesforce, itself a cloudcomputing company, will use Amazon Web Services to grow more rapidly in a deal valued at  million As part of efforts to create a digital single market for online services, the region wants to create rules that would affect companies like Netflix and Facebook Startups are offering services from news gathering and real estate photography to monitoring of farm fields But the rules are still being written Katie Holmes and Luke Kirby star in Touched With Fire Bernadette Lafont is in Paulette and The Red Nose Day Special helps kids in need From the Watching team, expert TV and movie recommendations for the next few days Birds in Flight, a twicedaily program on weekends, relies on audience volunteers to help demonstrate natural and trained behaviors Amazon announced eight new shows on Thursday, including six for children, that it will consider turning into series for its streaming service"
2016-08-24,"Ten guiding tenets frame a call for more and better free speech From the Watching team, expert TV and movie recommendations for the next few days Also, activist shareholders at Exxon Mobil and Chevron are expected to make climate change an issue at annual meetings, while workers plan to protest at the McDonalds shareholder meeting The Coen brothers Hail, Caesar Kate del Castillo stars in La Reina del Sur and Frontline and NPR explore who profited from Hurricane Sandy Nashville and its queen bee, Connie Britton, bid us farewell Wayward Pines brings Jason Patric on board And catch up on Sense, from the Wachowskis and J Michael Straczynski A couple who run a consulting firm decide to change their lives They keep working but start to lead a remarkable life of world travel and contentment A rundown of things to hear, see and experience this summer, from opera to pop and from Singapore to Salzburg The Urban Garden Center, which leases its space from the citys Economic Development Corporation, has struggled through problems to serve its community"
2016-08-25,"Mr Fellowes adds charm and humor to each of the four episodes of his miniseries, which will become available for streaming Friday on Amazon Prime Maria Bamford blasts her demons in Lady Dynamite Jack Black and James Marsden surrender to bromance in The D Train And Diane Sawyer ventures through Rikers Island Googles Home device puts it in the race to become the goto company for AI  along with several rivals Walmart reported Thursday that quarterly revenue rose  percent, signaling that its strategies to combat a dismal retail environment were working Though on alert, the film festival has maintained form in jeering some films, like Sean Penns The Last Face, and lauding others, like Jim Jarmuschs Paterson Corrections appearing in print on Saturday, May ,  Prepare for the new season of Peaky Blinders with the first  episodes, or immerse yourself in great moments from the last X Games If one company has a small success, the others pile on, and you get  different versions of some dumb wearable Also, meet Mikes flower guy, Guy Much of what Donald Trump vows to accomplish in his first  days, if elected, is not feasible But that doesnt mean he wouldnt have room to maneuver"
2016-08-26,"High turnover may be one reason unions have made little progress at the ecommerce company, but some see manipulation and intimidation Nature features animals in need blackish flashes back to Good Times and Johnny Cash and June Carter Cashs families tell their story Apple has Siri, Amazon has its Echo, and now Google will introduce its virtual agent, Google Home Cant go to Cannes Stream Blue Is the Warmest Color, a winner of the Palme dOr And Mrs Patmore from Downton Abbey is on The Catch A virtual assistant designed to compete with the Echo from Amazon and other artificial intelligence devices coming from Microsoft, Apple and Facebook Heres how Googles voicecontrolled, Internetconnected speaker compares with Amazons popular Echo device Pump up your SPF, tame the frizz, get a pretty manicure Edward Yangs A Brighter Summer Day  and Paul Feigs TV series Freaks and Geeks offer different but equally worthy visions of adolescence"
2016-08-27,"Analysts will keep an eye on Walmarts latest earnings after the company invested heavily in online business to compete with Amazon Megyn Kelly tries her hand at the celebrity interview with help from Donald J Trump And Ciro Guerra pays homage to fallen Amazonian civilizations in Embrace of the Serpent Sometimes your outfit works and sometimes it doesnt, said the KTLA meteorologist, Libert Chan, in a blog post"
2016-08-28,"The online retail giant reports quarterly earnings on Thursday, after tech companies including Apple and Microsoft posted weakerthanexpected results Mr Fullers TV film Dead Pigeon on Beethoven Street  and Mr Passers Cutters Way , both initial failures, are reborn on disc Uber for bow ties, shopping with Amy Schumer and Calvin Kleins transgression Pens matter Ink does not The blocking of the StaplesOffice Depot union illustrates the complications the age of Amazon has created in the retail industry As Macys, Nordstrom and other large department stores have reported declining sales numbers, they have continued to push discounts in order to compete with offprice chains and online retailers"
2016-08-29,"Girls rule  and are ruled  in the French film Mustang Lucious fights for control in Empire And Dre faces downsizing in Blackish He purchased a struggling bookstore in  and transformed the bookselling business  before an even bigger disruption came along Regulators are right to seek important conditions before approving a deal that would combine three cable companies Even if you read Amazons ebooks on different devices, you can find all your notes and highlights ready to print or save online"
2016-08-30,"Tidals period of exclusivity for that new Beyonc album appears to be quite short  just  hours Laurie Anderson remembers her husband, Lou Reed, and her rat terrier, Lolabelle, in Heart of a Dog on HBO Online media is being abruptly transformed by social media platforms and centralizing apps But Andrei Hagiu, an economist, sees familiar patterns The approvals create a broadband and cable television juggernaut at a time when consumers rely on the Internet as a utility Even as viewers time becomes more precious, individual episodes are bloating Television has come down with a case of gigantism The shows moving map, the dripping crimson of Daredevil, and other opening title sequences give birth to a new art on the home screen In Fresh Off the Boat, Louis and Jessica remember meeting Scientists visit the Chernobyl plant And a bride awaits the worlds end in Melancholia Many of the factors that hurt last weeks earnings will be minor this week, but companies like Apple and Facebook have their own challenges Regulators Approve Charter Communications Deal  Tribune Plays Coy Get recommendations from New York Times reporters and editors, highlighting great stories from around the web Today, great reads from Joe Nocera, Fernanda Santos and others"
2016-08-31,"Its a little easier to watch baseball online this year, though no one would call it safe at home quite yet Those years in the theaters wings taught me a great deal about where to find stories, and how to tell them Criterions The Kennedy Films of Robert Drew amp Associates presents earlys documentaries, while Panic in Year Zero reflects period fears Quotation of the Day for Monday, April ,  Ondemand businesses like Uber have changed customers expectations, and the kinds of realtime maps the ridehailing company uses are spreading to other services Firstquarter results are expected to be in for Facebook, Amazon, Apple and Twitter, as well as for some of Europes largest banks The social network wants to triple its  billion global users, but to do that, it will have to make connecting to the Internet much less expensive CAMPBELLWilliam To sum up the life of Bill Campbell, who died peacefully in his sleep this week with his family by his side, is a daunting and fundamentally impossible task  Bills life and accomplishments were so vast and varied that even tho"
2016-09-01,"Revenue for the Google holding company was about  million less than expected New York States attorney general is urging a nationwide recall, and the federal Consumer Product Safety Commission has begun an inquiry Matthew Futterman offers a halfcentury tour spanning a variety sports figures and competitions that have played roles in the industrys development The shows were among  films and series who won the awards, recognizing the best in electronic media  WILLIAM CAMPBELL CAMPBELLWilliambrbr To sum up the life of Bill Campbell, who died peacefully in his sleep this week with his family by his side, is a daunting and fundamentally impossible task  Bills life and accomplishments we Foraging in Belize, biking in Iceland and other trips help you commune with nature CAMPBELLWilliam To sum up the life of Bill Campbell, who died peacefully in his sleep this week with his family by his side, is a daunting and fundamentally impossible task  Bills life and accomplishments were so vast and varied that even tho The tentative Uber settlement leaves unresolved the dispute over the companys practice of keeping its drivers as contractors instead of employees"
2016-09-02,"All day play at Shen Beauty in Brooklyn, deals on cool sustainable fashion and jewelry, and more Many phone numbers these days merely lead to automated voice mail with directions to a website And some businesses have abandoned phones altogether From the Watching team, expert TV and movie recommendations for the next few days A guide to movies playing at theaters in the New York City area, as well as select festivals and film series Heres what you need to know to start your day Both revenue and earnings were short of analysts forecasts, and the companys shares fell after hours As the creators of Down to Lunch have discovered, immense popularity can lead to an array of problems Maggie Smith play a homeless Londoner in The Lady in the Van Nina has Zoe Saldana as Nina Simone And Amazon features Thunderbirds Are Go The tech giant is working with a nonprofit to temporarily house the homeless City officials hope its not just a onetime act of civicmindedness"
